#OTU_ID,taxonomy,Order,EB01,T1-A1,T1-A2,T1-A3,T2-A1,T2-A2,T2-A3,S1-A1,S1-A2,S1-A3,S2-A1,S2-A2,S2-A3,S3-A1,S3-A2,S3-A3,S4-A1,S4-A2,S4-A3,S5-A1,S5-A2,S5-A3,EB02,S1-B1,S1-B2,S1-B3,S2-B1,S2-B2,S2-B3,S3-B1,S3-B2,S3-B3,S4-B1,S4-B2,S4-B3,S5-B1,S5-B2,S5-B3,EB03,T1-B1,T1-B2,T1-B3,T2-B1,T2-B2,T2-B3,EB04,NC01,NC02,NC03,NC04,NC05,NC06,NC07,PC01,PC02,PC03,PC04,PC05,PC06,PC07
Hydroporus_incognitus,d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Dytiscidae; g__Hydroporus; s__Hydroporus_incognitus,Coleoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydroporus_memnonius,d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Dytiscidae; g__Hydroporus; s__Hydroporus_memnonius,Coleoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydroporus_nigrita,d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Dytiscidae; g__Hydroporus; s__Hydroporus_nigrita,Coleoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydroporus_palustris,d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Dytiscidae; g__Hydroporus; s__Hydroporus_palustris,Coleoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydroporus_pubescens,d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Dytiscidae; g__Hydroporus; s__Hydroporus_pubescens,Coleoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilybius_chalconatus,d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Dytiscidae; g__Ilybius; s__Ilybius_chalconatus,Coleoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilybius_fuliginosus,d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Dytiscidae; g__Ilybius; s__Ilybius_fuliginosus,Coleoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oreodytes_alpinus,d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Dytiscidae; g__Oreodytes; s__Oreodytes_alpinus,Coleoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Platambus_maculatus,d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Dytiscidae; g__Platambus; s__Platambus_maculatus,Coleoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhantus_exsoletus,d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Dytiscidae; g__Rhantus; s__Rhantus_exsoletus,Coleoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elmis_aenea,d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Elmidae; g__Elmis; s__Elmis_aenea,Coleoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esolus_parallelepipedus,d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Elmidae; g__Esolus; s__Esolus_parallelepipedus,Coleoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limnius_volckmari,d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Elmidae; g__Limnius; s__Limnius_volckmari,Coleoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gyrinus_substriatus,d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Gyrinidae; g__Gyrinus; s__Gyrinus_substriatus,Coleoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orectochilus_villosus,d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Gyrinidae; g__Orectochilus; s__Orectochilus_villosus,Coleoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haliplus_fulvus,d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Haliplidae; g__Haliplus; s__Haliplus_fulvus,Coleoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haliplus_lineatocollis,d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Haliplidae; g__Haliplus; s__Haliplus_lineatocollis,Coleoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydraena_britteni,d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Hydraenidae; g__Hydraena; s__Hydraena_britteni,Coleoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limnebius_truncatellus,d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Hydraenidae; g__Limnebius; s__Limnebius_truncatellus,Coleoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cercyon_analis,d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Hydrophilidae; g__Cercyon; s__Cercyon_analis,Coleoptera,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contacyphon_coarctatus,d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Scirtidae; g__Contacyphon; s__Contacyphon_coarctatus,Coleoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contacyphon_hilaris,d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Scirtidae; g__Contacyphon; s__Contacyphon_hilaris,Coleoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contacyphon_laevipennis,d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Scirtidae; g__Contacyphon; s__Contacyphon_laevipennis,Coleoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contacyphon_padi,d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Scirtidae; g__Contacyphon; s__Contacyphon_padi,Coleoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elodes_minuta,d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Scirtidae; g__Elodes; s__Elodes_minuta,Coleoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydrocyphon_deflexicollis,d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Scirtidae; g__Hydrocyphon; s__Hydrocyphon_deflexicollis,Coleoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calliphora_vicina,d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Calliphoridae; g__Calliphora; s__Calliphora_vicina,Diptera,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calliphora_vomitoria,d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Calliphoridae; g__Calliphora; s__Calliphora_vomitoria,Diptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,0,0,0,0,0,0,0,0,0,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cynomya_mortuorum,d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Calliphoridae; g__Cynomya; s__Cynomya_mortuorum,Diptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucilia_illustris,d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Calliphoridae; g__Lucilia; s__Lucilia_illustris,Diptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucilia_sericata,d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Calliphoridae; g__Lucilia; s__Lucilia_sericata,Diptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culicoides_scoticus,d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Ceratopogonidae; g__Culicoides; s__Culicoides_scoticus,Diptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ablabesmyia_monilis,d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Chironomidae; g__Ablabesmyia; s__Ablabesmyia_monilis,Diptera,0,519,0,58,949,2068,621,0,0,0,0,0,1057,74,0,0,217,565,83,0,0,0,0,98,0,0,3,0,372,0,0,0,0,216,0,0,0,0,0,0,78,0,0,331,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chironomus_nuditarsis,d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Chironomidae; g__Chironomus; s__Chironomus_nuditarsis,Diptera,0,0,0,0,0,0,0,32,48,7,337,32,346,29,310,366,0,0,0,126,0,0,0,104,17,75,0,3,0,84,302,138,0,79,20,167,170,689,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptochironomus_obreptans,d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Chironomidae; g__Cryptochironomus; s__Cryptochironomus_obreptans,Diptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Endochironomus_albipennis,d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Chironomidae; g__Endochironomus; s__Endochironomus_albipennis,Diptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,495,0,479,166,116,128,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heterotanytarsus_apicalis,d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Chironomidae; g__Heterotanytarsus; s__Heterotanytarsus_apicalis,Diptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macropelopia_nebulosa,d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Chironomidae; g__Macropelopia; s__Macropelopia_nebulosa,Diptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Microtendipes_chloris,d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Chironomidae; g__Microtendipes; s__Microtendipes_chloris,Diptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,31,0,0,0,10,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Procladius_sagittalis,d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Chironomidae; g__Procladius; s__Procladius_sagittalis,Diptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,13,0,0,0,0,0,161,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanytarsus_bathophilus,d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Chironomidae; g__Tanytarsus; s__Tanytarsus_bathophilus,Diptera,0,0,0,0,8,52,10,17,0,3,1056,40,120,272,117,141,322,3,34,7,173,72,0,508,388,676,0,1750,2499,218,1323,1928,599,972,508,402,1925,943,0,0,0,0,7,8,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anopheles_claviger,d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Culicidae; g__Anopheles; s__Anopheles_claviger,Diptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culex_pipiens,d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Culicidae; g__Culex; s__Culex_pipiens,Diptera,0,159,0,37,0,119,47,0,10,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culex_torrentium,d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Culicidae; g__Culex; s__Culex_torrentium,Diptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culiseta_annulata,d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Culicidae; g__Culiseta; s__Culiseta_annulata,Diptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eudasyphora_cyanicolor,d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Muscidae; g__Eudasyphora; s__Eudasyphora_cyanicolor,Diptera,3,5,3,5,26,20,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,3,0,0,0,0,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,7,0,0,0,0,3,0,3,3,0,247365,276586,222895,133166,271505,158908,141809
Helina_evecta,d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Muscidae; g__Helina; s__Helina_evecta,Diptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helina_lasiophthalma,d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Muscidae; g__Helina; s__Helina_lasiophthalma,Diptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydrotaea_dentipes,d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Muscidae; g__Hydrotaea; s__Hydrotaea_dentipes,Diptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phaonia_tuguriorum,d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Muscidae; g__Phaonia; s__Phaonia_tuguriorum,Diptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pollenia_rudis,d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Polleniidae; g__Pollenia; s__Pollenia_rudis,Diptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prosimulium_hirtipes,d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Simuliidae; g__Prosimulium; s__Prosimulium_hirtipes,Diptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
